18	67	7	11	47	72	39.5	39.5	5	28	83	73	81	70	45	84	62	80	-8	51	58	6	82	66	23	61	79	59	60	13	42	27	55	32	25	68	57	-5	33	14	26	64	30	8	65	-2	56	50	9	48	37	53	3	77	43	75	-3	29	2	35	16	63	31	52	39.5	-1	34	36	24	39.5	22	10	71	46	21	-7	0	74	76	78	20	69	-4	54	44	15	49	1	4	-6	17	12	85	19
77	84	56	76	21	63	10	14	78	40	21	64	27	-3	8	66	62	-8	7	75	-5	73	82	57	5	50	-2	1	42	67	45	38	19	-1	58	34	18	26	52	83	39	12	37	32	69	30	46	85	71	35	24	43	-6	81	11	74	33	13	80	28	70	0	31	15	4	41	44	17	-7	48	23	49	59	36	72	79	53	60	55	3	21	2	51	29	6	65	54	9	-4	16	47	25	61	68
34	24	25	77	50	35	11	20	22	6	64	70	44	26	-3	30	67	9	-5	47	33	21	62	31	66	58	75	14	-2	60	39	84	23	16	8	12	54.5	41	42	73	0	47	47	45	40	61	68	37	72	-4	49	1	17	76	2	29	51	38	15	53	32	7	56	54.5	78	63	13	5	83	79	43	59	69	85	57	4	-8	18	-1	82	81	65	28	74	80	71	10	-7	19	52	36	-6	27	3
54	10	11	65	33	28.5	1	7	21	66	47	56	25	12	-7	17	52	0	-8	28.5	18	8	45	64	81	42	61	20	68	32	43	76	9	3	-1	51	38.5	22	23	59	-6	28.5	28.5	26	62	44	53	80	58	78	31	-5	4	63	84	16	34	36	74	37	50	-2	40	38.5	73	46	2	70	82	49	24	67	55	84	41	-3	72	5	79	15	69	48	14	60	19	57	84	75	6	35	71	77	13	-4
57	9	10	68	31	26.5	0	5	65	69	46	59	23	11	-6	15	54	53	-7	26.5	16	7	43	67	82	40	63	18	71	30	41	76	8	1	-1	52	36.5	20	21	62	-4	26.5	26.5	24	64	42	55	78	61	77	29	-5	2	66	47	14	32	34	75	35	51	48	38	36.5	56	44	45	73	83	50	22	70	58	85	39	-2	74	3	79	6	72	49	13	80	17	60	81	84	4	33	19	-8	12	-3
13	6	7	66	29	24.5	-2	3	17	68	44	56	21	64	-7	11	51	49	-8	24.5	12	4	41	55	73	38	62	16	36	28	39	81	5	-1	-3	50	33.5	18	19	60	76	24.5	24.5	22	63	40	52	75	59	80	27	-6	0	65	83	10	30	67	61	32	48	47	35	33.5	53	42	43	71	84.5	46	20	-5	54	84.5	37	-4	72	1	79	70	69	45	9	57	14	58	82	74	2	31	15	77	8	78
-4	5	6	62	27	22.5	-3	2	15	64	42	53	19	60	-7	10	49	47	-8	22.5	11	3	39	71	70	36	58	14	34	26	37	80	4	-2	84.5	48	31.5	16	17	56	75	22.5	22.5	20	59	38	50	74	55	78	25	-6	-1	61	83	9	28	63	57	30	46	45	33	31.5	51	40	41	68	84.5	44	18	65	52	82	35	-5	69	0	77	67	66	43	8	73	12	54	81	72	1	29	13	79	7	76
35	54	27	53	10	5.5	-7	68	-2	55	26	40	58	-5	65	45	37	31	71	5.5	47	70	67	34	69	19	52	66	23	9	0	83	63	42	29	33	15.5	-1	-4	46	73	5.5	5.5	2	13	22	38	57	43	82	8	59	3	51	61	74	11	-3	84	14	60	28	17	15.5	39	24	25	78	72	-8	1	18	49	62	56	81	79	50	85	75	64	30	-6	21	32	44	76	48	20	12	41	77	36	80
33	52	26	50	11	6.5	-7	64	-2	53	25	39	56	-5	61	37	35	30	68	6.5	45	67	65	32	66	19	51	63	22	10	0	83	62	40	28	31	15.5	-1	71	44	72	6.5	6.5	3	14	2	36	55	42	82	9	57	4	49	70	73	12	-3	84	-4	58	27	17	15.5	38	23	24	77	69	-8	1	18	47	59	54	81	78	48	85	74	60	29	-6	21	79	43	75	46	20	13	41	76	34	80
-7	46	24	72	10	4.5	47	1.5	-3	48	55	34	52	-6	58	28	40	-8	66	4.5	38	65	63	30	64	23	45	62	20	8	43	81	59	35	26	29	13.5	4.5	78	39	70	18	4.5	0	12	-1	32	50	36	80	7	53	1.5	44	60	71	9	-4	82	-5	54	25	15	13.5	33	19	21	76	68	22	-2	51	41	56	49	79	77	42	84	73	57	27	83	17	69	37	74	85	16	11	61	75	31	67
-8	60	23	69	9	4	46	-7	-2	48	54	34	51	-5	66	28	44	25	63	39	37	74	61	30	62	22	47	59	19	7	42	80	57	43	26	29	12.5	4	76	38	67	17	4	1	11	0	32	78	35	79	6	52	2	45	72	68	8	-3	83	-4	53	24	14	12.5	33	18	20	73	65	21	-1	50	40	55	49	85	75	41	84	82	56	27	81	16	-6	36	70	77	15	10	58	71	31	64
-7	60	4.5	71	10	4.5	46	19.5	-2	48	54	34	51	-5	67	28	44	27	64	39	37	62	61	30	63	24	47	59	21	8	42	81	57	43	-8	29	13.5	4.5	77	38	68	18	4.5	1	12	0	32	79	35	80	7	52	2	45	74	69	9	-3	83	-4	53	25	15	13.5	33	19.5	22	75	66	23	-1	50	40	55	49	85	76	41	84	78	56	26	70	17	-6	36	72	82	16	11	58	73	31	65
85	55	0.5	68	6	0.5	43	15.5	-6	45	49	29	76	38	67	23	39	42	60	33	58	59	56	25	57	20	44	54	17	4	36	81	52	37	22	24	9.5	0.5	75	32	65	14	0.5	-3	8	-4	27	82	31	79	3	62	-2	41	71	66	5	-8	83	11	48	21	-7	9.5	28	15.5	18	73	63	19	-5	47	69	50	46	78	74	35	84	80	51	34	40	13	64	30	72	77	12	7	53	70	26	61
77	54	0.5	66	6	0.5	41	15.5	-6	44	49	29	75	38	65	23	43	39	60	34	33	72	55	25	59	20	42	53	17	3	36	80	52	37	22	24	9.5	0.5	74	32	63	14	0.5	-3	8	-4	27	82	31	78	4	47	-2	40	69	64	5	-8	81	11	48	21	-7	9.5	28	15.5	18	71	62	19	-5	46	67	50	45	85	73	83	84	79	51	35	56	13	57	30	70	76	12	7	58	68	26	61
80	54	1.5	65	7	1.5	42	78	-5	44	49	29	66	38	70	41	43	39	58	35	33	72	55	25	57	24	45	53	18	4	36	77	51	37	22	23	10.5	1.5	74	32	63	14	1.5	-2	9	-3	26	83	31	76	5	47	-1	40	62	64	6	-6	79	12	48	21	16	10.5	28	17	19	71	61	20	-4	46	67	52	59	85	73	81	82	84	50	34	-8	15	-7	30	69	75	13	8	56	68	27	60
85	53	18	64	4	0	40	69	10	42	48	27	65	39	71	41	43	56	67	34	31	73	54	24	55	23	58	52	15	-8	36	80	49	37	19	21	7.5	0	75	30	62	-6	0	-3	6	-4	25	83	29	79	2	46	-2	38	61	63	3	-7	81	9	47	20	13	7.5	32	14	16	72	60	17	-5	45	66	51	22	84	74	33	82	78	50	35	57	12	77	28	70	76	11	5	44	68	26	59
85	33	41	67	9	6	44	69	15	48	54	32	46	-4	78	63	45	-5	70	38	36	60	61	28	62	27	53	59	20	-2	42	80	55	40	23	25	12.5	6	76	35	66	1	6	3	11	16	30	84	58	79	0	52	4	43	47	68	8	-1	81	14	49	24	18	12.5	37	19	21	74	65	22	2	51	71	57	26	83	75	-6	82	77	56	39	-8	-3	-7	34	73	31	17	10	50	72	29	64
29.5	72	-4	-1	43	2	64	26	21	-8	80	81	77	79	85	65	68	83	38	35	53	82	73	63	70	57	84	-6	32	22	46	36	78	54	0	-2	6	11	51	19	55	59	15	13	69	40.5	12	75	-3	16	28	23.5	3	42	76	7	20	45	71	34	61	4	25	23.5	5	14	33	31	18	47	17	60	29.5	39	10	58	-7	62	8	74	56	50	44	9	52	66	27	49	40.5	37	-5	1	48	67
38	8	83	-1	52	7	77	34	66	33	68	0	29	85	44	17	5	-8	48	57	69	75	81	79	14	64	80	62	41	3	38	46	45	70	1	4	61	20	16	22	72	76	24	30	-2	19	21	12	-4	26	36	31.5	10	51	23	-3	28	55	9	43	67	13	25	31.5	11	-7	42	40	27	58	56	6	38	49	54	74	-6	71	15	82	73	65	53	18	60	78	35	63	50	47	-5	2	59	84
39.5	11	81	-1	52	12	76	35	67	61	69	2	30	-2	21	7	6	-8	47	80	70	-4	-5	84	58	65	79	63	34	5	62	45	25	71	3	9	19	22	41	24	72	75	27	31	1	57	23	16	0	36	38	32.5	14	51	26	78	29	55	13	56	68	17	48	32.5	15	-7	43	42	28	59	44	10	39.5	49	54	74	-6	85	18	83	73	66	53	20	60	77	37	64	50	46	-3	4	8	82
37.5	8	79	-3	49	83	75	33	65	59	67	0	28	-4	18	6	5	4	44	55	68	15	-6	82	56	63	78	61	32	3	60	42	22	69	1	74	16	19	39	21	70	73	24	29	-2	54	20	12	-1	34	36	30.5	10	48	23	77	27	52	9	53	66	13	45	30.5	11	-8	41	40	26	57	25	7	37.5	46	51	72	-7	84	14	81	71	64	50	17	58	76	35	62	47	43	-5	2	85	80
46	22	3	5	59	67	-5	44	69	84	24	11	29	4	85	8	15	-3	54	82	71	1	-8	14	28	62	79	-1	43	10	68	53	35	66	12	7	23	31	49	33	72	77	57	26	30	64	32	18	6	27	37	41.5	16	58	45	76	40	61	17	63	9	34	56	41.5	21	-6	52	48	39	65	47	13	80	50	-7	75	-4	20	19	81	73	70	60	25	-2	78	38	51	36	55	2	0	74	83
4	6	55	46	53	64	3	21	-5	44	-4	39	24	9	28	66	30	79	-8	49	5	72	-6	15	8	80	61	56	82	68	51	36	29	39	58	-2	81	19	16	65	37	67	50	27	23	43	57	69	-3	45	35	31	76	74	25	0	22	41	70	42	84	12	54	33	13	34	77	20	75	17	32	-7	62	83	52	7	71	10	85	11	73	60	2	14	26	18	39	1	48	47	59	-1	78	63
73	5	-1	36	48	46	43	78	80	54	60	32	22	27	59	61	26	-6	51	45	2	70	82	15	32	50	0	52	42	66	57	40	79	32	84	58	16	19	53	64	47	65	41	23	21	13	56	67	69	35	29	25	-4	71	83	14	20	77	68	38.5	11	9	49	7	10	17	74	44	-5	18	28	76	63	-7	55	81	75	8	1	24	85	72	3	6	32	12	32	-2	38.5	37	-3	-8	4	62
62	0	-5	26	38	36	33	68	75	43	50	22	13	17	49	66	16	-8	41	35	-3	59	80	7	22	40	-4	-7	32	55	47	30	78	52	79	48	58	10	42	53	37	54	31	14	12	71	45	56	64	25	19	15	22	60	83.5	6	11	72	57	28.5	5	3	39	67	4	8	63	34	83.5	9	18	46	51	83.5	44	76	65	1	83.5	77	81	61	-2	2	22	70	22	74	28.5	27	-6	73	-1	69
62	2	-4	29	41	39	36	68	77	45	74	25	16	20	50	66	19	-7	43	38	-1	59	79	10	25	6	-3	-6	35	55	48	33	82	52	84.5	49	58	13	44	53	40	54	34	17	15	69	47	56	-2	28	22	18	25	60	-8	9	14	75	57	31.5	8	5	42	67	7	11	63	37	64	12	21	73	51	84.5	46	81	65	3	78	80	83	61	0	4	25	72	25	76	31.5	30	-5	71	1	70
74	16	76	43	56	54	50	81	7	84	79	39	29	33.5	63	78	32	-1	58	53	13	72	0	52	39	19	10	1	49	70	59	47	6	66	-2	9	33.5	26	60	67	55	68	48	30	28	82	62	71	69	42	36	31	39	73	-7	23	27	-5	5	45.5	21	18	57	80	20	24	75	51	2	25	35	11	65	-8	61	-4	77	15	12	3	4	64	-3	17	39	22	39	85	45.5	44	8	-6	14	83
70	13	72	39	51	49	46	77	74	81	61	35	25	30.5	59	2	28	62	54	83	11	82	-1	48	35	16	8	0	45	67	55	43	5	64	-2	7	30.5	22	56	65	50	66	44	26	24	76	58	68	9	38	29	27	35	69	-7	19	23	-4	52	41.5	18	15	53	75	17	20	71	47	85	21	32	80	63	-8	57	-3	73	78	10	3	4	60	-6	14	35	1	35	84	41.5	40	6	-5	12	79
64	17	85	41	52	50	48	78	80	84	63	37	28	33	60	2	31	65	54	81	14	72	-2	15	37	19	11	56	47	70	55	45	6	67	-3	9	5	25	57	68	51	69	46	29	27	75	59	71	8	40	32	30	37	73	-7	22	26	61	10	43.5	21	18	53	82	20	23	74	49	1	24	34	76	66	-8	58	-5	0	79	13	3	4	62	-4	77	37	-1	37	12	43.5	42	7	-6	16	83
71	24	-8	49	60	58	56	83	8	-2	11	45.5	36	42	69	6	40	72	62	84	20	79	3	21	29	26	17	64	55	76	63	53	13	19	1	16	12	33	65	73	59	74	54	37	35	2	68	78	15	48	41	39	45.5	80	-6	61	34	30	14	51.5	28	25	66	-4	27	31	81	57	5	32	43	77	0	-7	67	-3	23	75	18	7	9	70	-1	38	45.5	4	45.5	85	51.5	50	10	-5	22	82
69	24	84	49.5	61	59	57	79	81	-3	10	45.5	38	42	76	7	41	70	63	83	23	75	1	21	31	28	16	64	56	73	32	54	12	19	0	15	11	35	25	71	60	72	55	39	37	2	67	74	14	48	6	40	45.5	77	85	62	36	-7	13	52.5	30	27	65	-5	29	33	78	49.5	5	34	43	82	-1	-8	66	-4	3	20	18	58	8	68	-2	80	45.5	4	45.5	17	52.5	51	9	-6	22	26
57	3	-2	72	-3	63	-5	52	53	49	66	1	44	61	-8	2	58	69	24	73	29.5	74	84	6	83	62	10	59	20	17	78	41	70	5	55	46	18	36	40	29.5	65	16	26	54	-1	33	11	71	75	48	39	29.5	35	15	80	0	22	34	9	43	7	51	-4	19	68	-6	27	25	14	50	37	4	60	38	23	67	76	45	12	82	79	13	56	-7	47	77	64	81	42	21	32	29.5	85	8
59	7	2	75	85	65	-4	56	11	53	68	6	49	62	-8	4	60	-1	28	76	35	83	84	9	82	63	77	-2	24	21	29	46	72	10	57	51	22	41	45	35	67	20	31	35	3	16	14	74	73	38	44	35	40	19	81	5	25	39	13	48	-6	55	-3	23	71	-5	32	30	18	54	42	8	70	43	27	69	78	50	15	1	80	17	58	-7	52	79	66	64	47	0	26	35	61	12
58	5	2	74	-2	63	-4	55	8	48	66	4	52	60	-8	83	59	81	49	75	31.5	85	84	6	82	61	46	-1	21	18	24	45	70	7	56	51	20	40	44	31.5	65	16	26	31.5	71	17	11	73	72	35	43	31.5	39	27	80	3	22	38	12	36	-6	31.5	-3	54	69	-5	28	25	15	53	41	19	68	42	23	67	76	50	78	1	79	14	57	37	-7	77	64	62	47	0	10	31.5	9	13
3	4	46	71	48	57	0	45	20.5	41	61	-1	51	42	32.5	-7	1	55	82	-5	20.5	-6	-2	2	7	5	-3	-8	12	38	13	36	67	66	53	44	26	30	65	20.5	59	11	15	20.5	68	49	6	70	69	25	34	20.5	29	16	80	-4	20.5	37	81	27	60	20.5	35	40	64	20.5	52	14	83	50	31	72	63	32.5	84	62	76	43	78	85	79	8	54	28	47	77	58	56	39	73	75	10	9	74
1	2	47	70	49	58	-2	46	22.5	42	61	-3	52	43	34.5	-8	-1	56	79	-6	22.5	-7	-4	0	4	3	-5	55	14	39	15	37	66	65	53	45	28	32	80	22.5	60	10	17	22.5	67	50	5	68	69	27	36	22.5	31	18	77	11	22.5	38	78	29	83	22.5	13	41	64	22.5	12	16	7	51	33	71	63	34.5	82	62	73	44	75	84	76	8	54	30	48	74	59	57	40	72	6	9	85	81
1	2	45	66	47	54	-2	44	22	41	57	-3	74	42	-8	-7	0	52	79	-5	22	-6	-4	-1	4	3	68	51	13	11	14	37	62	61	49	43	28	33	80	22	56	8	16	22	63	29	5	64	65	27	36	22	32	17	76	9	22	38	78	30	77	22	12	40	60	22	10	15	22	48	34	67	59	35	81	58	70	75	72	84.5	73	7	50	31	46	71	55	53	39	69	6	83	84.5	82
1	10	76	-5	4	66	22	12	43	79	14	23	84	13	37	6	31	28	70	75	69	83	-8	29	80	35	-4	74	81	21	42	51	15	27	-1	38	11	60	9	18	48	72	45	58	17	-2	65	62	16	53	85	61	55	5	-6	46	54	50	32	19	24	64	34	41	3	2	49	47	78	-7	30	-3	68	36	52	25	0	77	26	7	8	67	82	57	56	20	44	33	59	39	40	73	71	63
84	66	55	75	50	83	78	74	56	52	63	6	27	0	41	-4	13	10	-8	-2	12	-1	3	11	-3	18	15	-5	54	5	46	38	34	71	65	70	23	36	81	49	33	22	35	42	45	30	14	20	76	37	39	21	44	-6	40	1	43	59	19	24	7	29	31	48	64	-7	26	28	77	61	17	2	67	51	53	68	58	9	85	72	60	4	62	25	57	47	73	82	8	32	79	80	69	16
7	10	1	3	51	9	69	64	28	65	70	6	27	16	-8	5	73	80	77	-4	-3	78	0	12	-2	18	15	19	45	50	57	56	34	84	43.5	67	21	29	54	4	38	66	49	40	72	62	58	71	2	32	82	42	43.5	-7	25	22	37	60	-1	61	79	23	47	41	13	36	52	46	55	24	48	68	81	39	75	8	30	85	26	35	-5	20	17	76	74	33	59	11	-6	53	63	14	83	31
7	10	0	3	50	9	69	63	23	64	70	6	20	-7	-8	68	74	73	80	-3	-2	78	2	12	-1	17	14	18	44	49	56	55	33	84	42.5	66	21	28	53	5	37	65	48	39	72	61	57	71	4	31	82	41	42.5	-6	26	22	36	59	1	60	81	24	46	40	13	35	51	45	54	25	47	67	79	38	76	8	29	84	27	34	-4	19	16	77	75	32	58	11	-5	52	62	15	84	30
54	38	77	53	7	43	29	80	60	61	70	28	42	20	47	64	31	32	46	18	34	73	52	62	17	39	33	8	-4	50	66	84	16	72	63	55	37	1	9	21	-5	23	0	19	76	3	51	79	24	82	85	-6	10	11	81	74	2	-3	69	27	25	48	13	40	68	41	6	75	12	-7	57	56	71	59	-1	-2	4	65	78	83	15	26	35	-8	44	5	67	30	14	49	22	36	45	58
26	77	80	-4	7	32	5	14	12	2	18	34	-6	30	-7	13	56	27	-8	15	39	17	62	35	85	49	31	6	84	69	66	59	45	29	70	76	44	46	67	74	64	42	58	19	81	60	40	51	23	53	55	52	9	57	50	21	3	65	79	33	20	0	8	48	73	47	61	72	63	68	41	-1	4	71	1	-5	36	25	83	37	78	24	-2	43	-3	75	28	10	11	54	82	38	22	16
10	68	85	-6	45	63	0	60	77	81	5	15	48	12	-7	2	37	64	-8	3	19	6	82	16	55	29	13	-2	73	53	47	40	74	11	54	72	24	25	50	62	44	22	39	7	75	41	20	31	8	34	36	32	28	38	30	76	33	46	71	14	9	49	-1	27	58	26	42	57	43	52	21	51	66	56	-3	79	80	83	65	18	69	59	17	23	-5	67	61	84	1	35	78	-4	70	4
9	13	6	-6	47	69	-2	85	-1	62	4	15	50	11	-7	1	38	64	-8	2	18	5	81	71	57	29	12	-4	23	55	49	42	73	10	56	80	22	24	52	63	46	20	41	34	74	43	27	31	8	35	37	32	28	40	30	75	33	48	70	14	7	51	-3	26	60	25	44	59	45	54	19	53	66	58	39	78	79	83	65	17	68	72	16	21	-5	67	61	84	0	36	77	76	82	3
16	21	12	-3	53	9	0	66	6	-2	8	23	55	19	-7	4	44	69	-8	10	26	11	67	24	61	35	20	-1	-6	59	74	48	76	18	60	79	30	31	77	68	52	28	47	40	78	49	34	37	15	41	43	38	2	46	36	80	39	54	75	22	-5	56	1	33	64	32	50	63	51	57	27	85	71	62	45	82	83	17	70	58	73	14	25	29	-4	72	65	3	5	42	81	84	13	7
15	20	12	-5	51	10	0	75	3	85	9	21	53	17	-7	5	42	22	-8	11	24	7	65	23	59	33	18	-1	-6	57	74	46	76	16	58	84	27	29	78	66	50	26	45	38	79	47	32	35	14	39	41	36	2	44	34	70	37	52	73	19	-4	54	1	31	62	30	48	61	49	55	25	-2	68	60	43	81	82	83	67	56	72	63	77	28	-3	69	64	4	6	40	80	71	13	8
81	81	81	81	75	76	81	74	81	81	2	11	43	8	-7	-1	34	60	-8	3	14	45	55	13	50	24	9	-3	-6	48	64	37	66	7	49	81	18	20	68	56	41	17	36	29	69	38	23	26	6	30	33	27	31	35	25	12	28	42	63	10	-5	44	-2	22	53	21	39	52	40	46	16	81	58	51	65	72	73	15	57	47	62	5	67	19	-4	59	54	61	0	32	71	70	4	1
81	35	1	84	-5	83	78	55	66	80	-1	9	68	2	63	-4	33	4	-8	0	12	45	56	11	49	23	7	21	-7	42	65	38	69	61	58	82	16	18	72	57	43	15	37	28	73	40	22	25	6	29	32	26	30	36	24	10	27	44	60	8	79	46	34	20	52	19	41	51	39	47	14	53	77	50	67	75	76	13	71	48	64	5	70	17	-6	62	54	85	-3	31	74	59	3	-2
66	36	33	83	-3	46	79	55	80	-5	1	9	68	4	-4	-2	34	5	-8	2	12	71	56	11	50	23	7	21	-7	43	65	39	69	61	58	3	15	18	73	57	44	17	38	28	74	41	22	25	6	29	32	26	30	37	24	10	27	45	60	8	81	47	35	20	53	19	42	52	40	48	14	84	78	51	67	76	77	13	72	49	63	64	70	16	-6	62	54	85	-1	31	75	82	59	0
9	41	38	84	-2	16	-3	60	68	-5	3	12	73	7	-4	-1	39	8	-8	4	15	1	61	14	54	27	10	25	-7	48	71	44	74	66	63	5	19	22	83	62	49	21	43	32	77	46	26	29	6	33	36	30	34	42	28	13	31	50	65	11	85	51	40	24	57	23	47	56	45	52	18	37	81	55	82	79	80	17	76	53	69	70	75	20	-6	67	59	72	0	35	78	58	64	2
7	35	85	84	80	14	68	53	63	-6	0	10	70	4	-5	-4	33	6	5	1	13	-2	54	12	69	23	8	32	-8	39	66	38	71	59	56	2	16	19	81	55	44	18	37	28	74	41	22	25	3	29	67	26	30	36	24	11	27	45	58	9	62	46	34	21	51	20	42	50	40	47	15	83	78	49	79	77	75	43	73	48	64	65	72	17	82	60	52	61	-3	31	76	-7	57	-1
84	30	82	-7	79	10	65	50	59	33	-1	6	68	3	-6	-5	28	54	4	0	9	-3	51	8	67	18	5	27	-8	35	63	34	69	56	53	1	12	15	80	52	40	14	32	23	72	37	43	20	2	24	64	21	25	31	19	7	22	41	55	66	58	42	29	17	48	16	38	47	36	44	11	85	77	46	78	76	73	39	71	45	60	61	70	13	83	57	49	74	-4	26	75	81	62	-2
79	31	61	82	84.5	11	-6	49	70	77	-1	7	65	3	-7	-5	29	55	5	0	10	-3	50	9	64	19	6	28	-8	35	60	34	66	54	52	2	13	16	78	51	39	15	33	24	71	37	42	21	4	25	62	22	26	32	20	8	23	40	53	68	57	41	30	18	47	17	38	46	36	43	12	84.5	75	45	76	73	74	80	69	44	58	59	67	14	83	56	48	1	-4	27	72	81	63	-2
85	30	65	82	33	10	-6	49	53	67	-2	7	68	3	-7	57	28	59	6	-1	9	-4	50	8	69	19	56	27	-8	35	64	34	70	58	52	1	12	15	81	51	39	14	32	23	73	37	42	18	2	24	66	21	25	31	20	5	22	40	55	4	61	41	29	17	47	16	38	46	36	43	11	83	78	45	80	75	76	54	72	44	62	63	71	13	84	60	48	0	-5	26	74	77	79	-3
84	29	62	28	32	-5	65	47	51	66	-2	6	67	2	-7	72	26	56	5	-1	8	-4	48	7	68	17	54	25	-8	34	61	33	69	55	50	0	10	13	81	49	38	12	31	21	73	36	41	16	1	22	63	19	23	30	18	4	20	39	53	3	58	40	27	15	45	14	37	44	35	42	9	83	78	43	80	76	77	52	71	64	59	60	70	11	85	57	46	74	-6	24	75	82	79	-3
85	29	63	82	31	7	32	48	52	-7	-3	4	65	0	80	76	27	57	3	-2	6	-5	49	5	66	17	55	26	-8	34	62	33	67	56	51	-1	9	12	79	50	38	11	30	21	70	36	42	15	1	22	64	19	24	23	18	2	20	39	54	16	59	41	28	14	46	13	37	45	35	43	8	81	75	44	78	73	74	53	69	40	60	61	68	10	84	58	47	71	-6	25	72	83	77	-4
85	28	64	32	30	6	31	49	53	47	-4	3	68	-1	66	77	26	58	2	-3	5	-6	50	4	67	16	56	25	-8	34	63	33	69	57	52	-2	7	10	79	51	38	9	29	20	72	36	42	14	0	21	65	18	23	22	17	1	19	39	55	15	60	41	27	12	46	11	37	45	35	43	13	81	76	44	80	74	75	54	71	40	61	62	70	8	84	59	48	82	-7	24	73	83	78	-5
2	31	66	44	33	8	-8	53	55	46	-4	5	69	1	67	79	51	59	4	-3	7	-6	70	6	68	20	57	29	27	35	63	34	71	58	54	-2	9	14	81	0	39	11	32	18	74	37	45	17	-1	24	65	22	26	25	21	3	23	40	56	19	61	43	30	15	50	13	38	49	36	47	16	42	78	48	82	76	77	12	73	41	62	64	72	10	85	60	52	84	-7	28	75	83	80	-5
