-62	-13	-73	-69	-33	-8	-40.5	-40.5	-75	-52	3	-7	1	-10	-35	4	-18	0	-88	-29	-22	-74	2	-14	-57	-19	-1	-21	-20	-67	-38	-53	-25	-48	-55	-12	-23	-85	-47	-66	-54	-16	-50	-72	-15	-82	-24	-30	-71	-32	-43	-27	-77	-3	-37	-5	-83	-51	-78	-45	-64	-17	-49	-28	-40.5	-81	-46	-44	-56	-40.5	-58	-70	-9	-34	-59	-87	-80	-6	-4	-2	-60	-11	-84	-26	-36	-65	-31	-79	-76	-86	-63	-68	5	-61
-3	4	-24	-4	-59	-17	-70	-66	-2	-40	-59	-16	-53	-83	-72	-14	-18	-88	-73	-5	-85	-7	2	-23	-75	-30	-82	-79	-38	-13	-35	-42	-61	-81	-22	-46	-62	-54	-28	3	-41	-68	-43	-48	-11	-50	-34	5	-9	-45	-56	-37	-86	1	-69	-6	-47	-67	0	-52	-10	-80	-49	-65	-76	-39	-36	-63	-87	-32	-57	-31	-21	-44	-8	-1	-27	-20	-25	-77	-59	-78	-29	-51	-74	-15	-26	-71	-84	-64	-33	-55	-19	-12
-46	-56	-55	-3	-30	-45	-69	-60	-58	-74	-16	-10	-36	-54	-83	-50	-13	-71	-85	-33	-47	-59	-18	-49	-14	-22	-5	-66	-82	-20	-41	4	-57	-64	-72	-68	-25.5	-39	-38	-7	-80	-33	-33	-35	-40	-19	-12	-43	-8	-84	-31	-79	-63	-4	-78	-51	-29	-42	-65	-27	-48	-73	-24	-25.5	-2	-17	-67	-75	3	-1	-37	-21	-11	5	-23	-76	-88	-62	-81	2	1	-15	-52	-6	0	-9	-70	-87	-61	-28	-44	-86	-53	-77
-26	-70	-69	-15	-47	-51.5	-79	-73	-59	-14	-33	-24	-55	-68	-87	-63	-28	-80	-88	-51.5	-62	-72	-35	-16	1	-38	-19	-60	-12	-48	-37	-4	-71	-77	-81	-29	-41.5	-58	-57	-21	-86	-51.5	-51.5	-54	-18	-36	-27	0	-22	-2	-49	-85	-76	-17	4	-64	-46	-44	-6	-43	-30	-82	-40	-41.5	-7	-34	-78	-10	2	-31	-56	-13	-25	4	-39	-83	-8	-75	-1	-65	-11	-32	-66	-20	-61	-23	4	-5	-74	-45	-9	-3	-67	-84
-23	-71	-70	-12	-49	-53.5	-80	-75	-15	-11	-34	-21	-57	-69	-86	-65	-26	-27	-87	-53.5	-64	-73	-37	-13	2	-40	-17	-62	-9	-50	-39	-4	-72	-79	-81	-28	-43.5	-60	-59	-18	-84	-53.5	-53.5	-56	-16	-38	-25	-2	-19	-3	-51	-85	-78	-14	-33	-66	-48	-46	-5	-45	-29	-32	-42	-43.5	-24	-36	-35	-7	3	-30	-58	-10	-22	5	-41	-82	-6	-77	-1	-74	-8	-31	-67	0	-63	-20	1	4	-76	-47	-61	-88	-68	-83
-67	-74	-73	-14	-51	-55.5	-82	-77	-63	-12	-36	-24	-59	-16	-87	-69	-29	-31	-88	-55.5	-68	-76	-39	-25	-7	-42	-18	-64	-44	-52	-41	1	-75	-81	-83	-30	-46.5	-62	-61	-20	-4	-55.5	-55.5	-58	-17	-40	-28	-5	-21	0	-53	-86	-80	-15	3	-70	-50	-13	-19	-48	-32	-33	-45	-46.5	-27	-38	-37	-9	4.5	-34	-60	-85	-26	4.5	-43	-84	-8	-79	-1	-10	-11	-35	-71	-23	-66	-22	2	-6	-78	-49	-65	-3	-72	-2
-84	-75	-74	-18	-53	-57.5	-83	-78	-65	-16	-38	-27	-61	-20	-87	-70	-31	-33	-88	-57.5	-69	-77	-41	-9	-10	-44	-22	-66	-46	-54	-43	0	-76	-82	4.5	-32	-48.5	-64	-63	-24	-5	-57.5	-57.5	-60	-21	-42	-30	-6	-25	-2	-55	-86	-81	-19	3	-71	-52	-17	-23	-50	-34	-35	-47	-48.5	-29	-40	-39	-12	4.5	-36	-62	-15	-28	2	-45	-85	-11	-80	-3	-13	-14	-37	-72	-7	-68	-26	1	-8	-79	-51	-67	-1	-73	-4
-45	-26	-53	-27	-70	-74.5	-87	-12	-82	-25	-54	-40	-22	-85	-15	-35	-43	-49	-9	-74.5	-33	-10	-13	-46	-11	-61	-28	-14	-57	-71	-80	3	-17	-38	-51	-47	-64.5	-81	-84	-34	-7	-74.5	-74.5	-78	-67	-58	-42	-23	-37	2	-72	-21	-77	-29	-19	-6	-69	-83	4	-66	-20	-52	-63	-64.5	-41	-56	-55	-2	-8	-88	-79	-62	-31	-18	-24	1	-1	-30	5	-5	-16	-50	-86	-59	-48	-36	-4	-32	-60	-68	-39	-3	-44	0
-47	-28	-54	-30	-69	-73.5	-87	-16	-82	-27	-55	-41	-24	-85	-19	-43	-45	-50	-12	-73.5	-35	-13	-15	-48	-14	-61	-29	-17	-58	-70	-80	3	-18	-40	-52	-49	-64.5	-81	-9	-36	-8	-73.5	-73.5	-77	-66	-78	-44	-25	-38	2	-71	-23	-76	-31	-10	-7	-68	-83	4	-84	-22	-53	-63	-64.5	-42	-57	-56	-3	-11	-88	-79	-62	-33	-21	-26	1	-2	-32	5	-6	-20	-51	-86	-59	-1	-37	-5	-34	-60	-67	-39	-4	-46	0
-87	-34	-56	-8	-70	-75.5	-33	-78.5	-83	-32	-25	-46	-28	-86	-22	-52	-40	-88	-14	-75.5	-42	-15	-17	-50	-16	-57	-35	-18	-60	-72	-37	1	-21	-45	-54	-51	-66.5	-75.5	-2	-41	-10	-62	-75.5	-80	-68	-81	-48	-30	-44	0	-73	-27	-78.5	-36	-20	-9	-71	-84	2	-85	-26	-55	-65	-66.5	-47	-61	-59	-4	-12	-58	-82	-29	-39	-24	-31	-1	-3	-38	4	-7	-23	-53	3	-63	-11	-43	-6	5	-64	-69	-19	-5	-49	-13
-88	-20	-57	-11	-71	-76	-34	-87	-82	-32	-26	-46	-29	-85	-14	-52	-36	-55	-17	-41	-43	-6	-19	-50	-18	-58	-33	-21	-61	-73	-38	0	-23	-37	-54	-51	-67.5	-76	-4	-42	-13	-63	-76	-79	-69	-80	-48	-2	-45	-1	-74	-28	-78	-35	-8	-12	-72	-83	3	-84	-27	-56	-66	-67.5	-47	-62	-60	-7	-15	-59	-81	-30	-40	-25	-31	5	-5	-39	4	2	-24	-53	1	-64	-86	-44	-10	-3	-65	-70	-22	-9	-49	-16
-87	-20	-75.5	-9	-70	-75.5	-34	-60.5	-82	-32	-26	-46	-29	-85	-13	-52	-36	-53	-16	-41	-43	-18	-19	-50	-17	-56	-33	-21	-59	-72	-38	1	-23	-37	-88	-51	-66.5	-75.5	-3	-42	-12	-62	-75.5	-79	-68	-80	-48	-1	-45	0	-73	-28	-78	-35	-6	-11	-71	-83	3	-84	-27	-55	-65	-66.5	-47	-60.5	-58	-5	-14	-57	-81	-30	-40	-25	-31	5	-4	-39	4	-2	-24	-54	-10	-63	-86	-44	-8	2	-64	-69	-22	-7	-49	-15
5	-25	-79.5	-12	-74	-79.5	-37	-64.5	-86	-35	-31	-51	-4	-42	-13	-57	-41	-38	-20	-47	-22	-21	-24	-55	-23	-60	-36	-26	-63	-76	-44	1	-28	-43	-58	-56	-70.5	-79.5	-5	-48	-15	-66	-79.5	-83	-72	-84	-53	2	-49	-1	-77	-18	-82	-39	-9	-14	-75	-88	3	-69	-32	-59	-87	-70.5	-52	-64.5	-62	-7	-17	-61	-85	-33	-11	-30	-34	-2	-6	-45	4	0	-29	-46	-40	-67	-16	-50	-8	-3	-68	-73	-27	-10	-54	-19
-3	-26	-79.5	-14	-74	-79.5	-39	-64.5	-86	-36	-31	-51	-5	-42	-15	-57	-37	-41	-20	-46	-47	-8	-25	-55	-21	-60	-38	-27	-63	-77	-44	0	-28	-43	-58	-56	-70.5	-79.5	-6	-48	-17	-66	-79.5	-83	-72	-84	-53	2	-49	-2	-76	-33	-82	-40	-11	-16	-75	-88	1	-69	-32	-59	-87	-70.5	-52	-64.5	-62	-9	-18	-61	-85	-34	-13	-30	-35	5	-7	3	4	-1	-29	-45	-24	-67	-23	-50	-10	-4	-68	-73	-22	-12	-54	-19
0	-26	-78.5	-15	-73	-78.5	-38	-2	-85	-36	-31	-51	-14	-42	-10	-39	-37	-41	-22	-45	-47	-8	-25	-55	-23	-56	-35	-27	-62	-76	-44	-3	-29	-43	-58	-57	-69.5	-78.5	-6	-48	-17	-66	-78.5	-82	-71	-83	-54	3	-49	-4	-75	-33	-81	-40	-18	-16	-74	-86	-1	-68	-32	-59	-64	-69.5	-52	-63	-61	-9	-19	-60	-84	-34	-13	-28	-21	5	-7	1	2	4	-30	-46	-88	-65	-87	-50	-11	-5	-67	-72	-24	-12	-53	-20
5	-27	-62	-16	-76	-80	-40	-11	-70	-38	-32	-53	-15	-41	-9	-39	-37	-24	-13	-46	-49	-7	-26	-56	-25	-57	-22	-28	-65	-88	-44	0	-31	-43	-61	-59	-72.5	-80	-5	-50	-18	-86	-80	-83	-74	-84	-55	3	-51	-1	-78	-34	-82	-42	-19	-17	-77	-87	1	-71	-33	-60	-67	-72.5	-48	-66	-64	-8	-20	-63	-85	-35	-14	-29	-58	4	-6	-47	2	-2	-30	-45	-23	-68	-3	-52	-10	-4	-69	-75	-36	-12	-54	-21
5	-47	-39	-13	-71	-74	-36	-11	-65	-32	-26	-48	-34	-84	-2	-17	-35	-85	-10	-42	-44	-20	-19	-52	-18	-53	-27	-21	-60	-82	-38	0	-25	-40	-57	-55	-67.5	-74	-4	-45	-14	-79	-74	-77	-69	-64	-50	4	-22	-1	-80	-28	-76	-37	-33	-12	-72	-81	1	-66	-31	-56	-62	-67.5	-43	-61	-59	-6	-15	-58	-78	-29	-9	-23	-54	3	-5	-86	2	-3	-24	-41	-88	-83	-87	-46	-7	-49	-63	-70	-30	-8	-51	-16
-50.5	-8	-84	-81	-37	-78	-16	-54	-59	-88	0	1	-3	-1	5	-15	-12	3	-42	-45	-27	2	-7	-17	-10	-23	4	-86	-48	-58	-34	-44	-2	-26	-80	-82	-74	-69	-29	-61	-25	-21	-65	-67	-11	-39.5	-68	-5	-83	-64	-52	-56.5	-77	-38	-4	-73	-60	-35	-9	-46	-19	-76	-55	-56.5	-75	-66	-47	-49	-62	-33	-63	-20	-50.5	-41	-70	-22	-87	-18	-72	-6	-24	-30	-36	-71	-28	-14	-53	-31	-39.5	-43	-85	-79	-32	-13
-42	-72	3	-81	-28	-73	-3	-46	-14	-47	-12	-80	-51	5	-36	-63	-75	-88	-32	-23	-11	-5	1	-1	-66	-16	0	-18	-39	-77	-42	-34	-35	-10	-79	-76	-19	-60	-64	-58	-8	-4	-56	-50	-82	-61	-59	-68	-84	-54	-44	-48.5	-70	-29	-57	-83	-52	-25	-71	-37	-13	-67	-55	-48.5	-69	-87	-38	-40	-53	-22	-24	-74	-42	-31	-26	-6	-86	-9	-65	2	-7	-15	-27	-62	-20	-2	-45	-17	-30	-33	-85	-78	-21	4
-40.5	-69	1	-81	-28	-68	-4	-45	-13	-19	-11	-78	-50	-82	-59	-73	-74	-88	-33	0	-10	-84	-85	4	-22	-15	-1	-17	-46	-75	-18	-35	-55	-9	-77	-71	-61	-58	-39	-56	-8	-5	-53	-49	-79	-23	-57	-64	-80	-44	-42	-47.5	-66	-29	-54	-2	-51	-25	-67	-24	-12	-63	-32	-47.5	-65	-87	-37	-38	-52	-21	-36	-70	-40.5	-31	-26	-6	-86	5	-62	3	-7	-14	-27	-60	-20	-3	-43	-16	-30	-34	-83	-76	-72	2
-42.5	-72	-1	-83	-31	3	-5	-47	-15	-21	-13	-80	-52	-84	-62	-74	-75	-76	-36	-25	-12	-65	-86	2	-24	-17	-2	-19	-48	-77	-20	-38	-58	-11	-79	-6	-64	-61	-41	-59	-10	-7	-56	-51	-82	-26	-60	-68	-81	-46	-44	-49.5	-70	-32	-57	-3	-53	-28	-71	-27	-14	-67	-35	-49.5	-69	-88	-39	-40	-54	-23	-55	-73	-42.5	-34	-29	-8	-87	4	-66	1	-9	-16	-30	-63	-22	-4	-45	-18	-33	-37	-85	-78	5	0
-34	-58	-77	-75	-21	-13	-85	-36	-11	4	-56	-69	-51	-76	5	-72	-65	-83	-26	2	-9	-79	-88	-66	-52	-18	-1	-81	-37	-70	-12	-27	-45	-14	-68	-73	-57	-49	-31	-47	-8	-3	-23	-54	-50	-16	-48	-62	-74	-53	-43	-38.5	-64	-22	-35	-4	-40	-19	-63	-17	-71	-46	-24	-38.5	-59	-86	-28	-32	-41	-15	-33	-67	0	-30	-87	-5	-84	-60	-61	1	-7	-10	-20	-55	-82	-2	-42	-29	-44	-25	-78	-80	-6	3
-76	-74	-25	-34	-27	-16	-77	-59	-85	-36	-84	-41	-56	-71	-52	-14	-50	-1	-88	-31	-75	-8	-86	-65	-72	0	-19	-24	2	-12	-29	-44	-51	-41	-22	-82	1	-61	-64	-15	-43	-13	-30	-53	-57	-37	-23	-11	-83	-35	-45	-49	-4	-6	-55	-80	-58	-39	-10	-38	4	-68	-26	-47	-67	-46	-3	-60	-5	-63	-48	-87	-18	3	-28	-73	-9	-70	5	-69	-7	-20	-78	-66	-54	-62	-41	-79	-32	-33	-21	-81	-2	-17
-7	-75	-81	-44	-32	-34	-37	-2	0	-26	-20	-48	-58	-53	-21	-19	-54	-86	-29	-35	-78	-10	2	-65	-48	-30	-80	-28	-38	-14	-23	-40	-1	-48	4	-22	-64	-61	-27	-16	-33	-15	-39	-57	-59	-67	-24	-13	-11	-45	-51	-55	-84	-9	3	-66	-60	-3	-12	-41.5	-69	-71	-31	-73	-70	-63	-6	-36	-85	-62	-52	-4	-17	-87	-25	1	-5	-72	-79	-56	5	-8	-77	-74	-48	-68	-48	-82	-41.5	-43	-83	-88	-76	-18
-18	-80	-85	-54	-42	-44	-47	-12	-5	-37	-30	-58	-67	-63	-31	-14	-64	-88	-39	-45	-83	-21	0	-73	-58	-40	-84	-87	-48	-25	-33	-50	-2	-28	-1	-32	-22	-70	-38	-27	-43	-26	-49	-66	-68	-9	-35	-24	-16	-55	-61	-65	-58	-20	3.5	-74	-69	-8	-23	-51.5	-75	-77	-41	-13	-76	-72	-17	-46	3.5	-71	-62	-34	-29	3.5	-36	-4	-15	-79	3.5	-3	1	-19	-82	-78	-58	-10	-58	-6	-51.5	-53	-86	-7	-81	-11
-18	-78	-84	-51	-39	-41	-44	-12	-3	-35	-6	-55	-64	-60	-30	-14	-61	-87	-37	-42	-81	-21	-1	-70	-55	-74	-83	-86	-45	-25	-32	-47	2	-28	4.5	-31	-22	-67	-36	-27	-40	-26	-46	-63	-65	-11	-33	-24	-82	-52	-58	-62	-55	-20	-88	-71	-66	-5	-23	-48.5	-72	-75	-38	-13	-73	-69	-17	-43	-16	-68	-59	-7	-29	4.5	-34	1	-15	-77	-2	0	3	-19	-80	-76	-55	-8	-55	-4	-48.5	-50	-85	-9	-79	-10
-6	-64	-4	-37	-24	-26	-30	1	-73	4	-1	-41	-51	-46.5	-17	-2	-48	-81	-22	-27	-67	-8	-80	-28	-41	-61	-70	-79	-31	-10	-21	-33	-74	-14	-82	-71	-46.5	-54	-20	-13	-25	-12	-32	-50	-52	2	-18	-9	-11	-38	-44	-49	-41	-7	-87	-57	-53	-85	-75	-34.5	-59	-62	-23	0	-60	-56	-5	-29	-78	-55	-45	-69	-15	-88	-19	-84	-3	-65	-68	-77	-76	-16	-83	-63	-41	-58	-41	5	-34.5	-36	-72	-86	-66	3
-10	-67	-8	-41	-29	-31	-34	-3	-6	1	-19	-45	-55	-49.5	-21	-78	-52	-18	-26	3	-69	2	-81	-32	-45	-64	-72	-80	-35	-13	-25	-37	-75	-16	-82	-73	-49.5	-58	-24	-15	-30	-14	-36	-54	-56	-4	-22	-12	-71	-42	-51	-53	-45	-11	-87	-61	-57	-84	-28	-38.5	-62	-65	-27	-5	-63	-60	-9	-33	5	-59	-48	0	-17	-88	-23	-83	-7	-2	-70	-77	-76	-20	-86	-66	-45	-79	-45	4	-38.5	-40	-74	-85	-68	-1
-16	-63	5	-39	-28	-30	-32	-2	0	4	-17	-43	-52	-47	-20	-78	-49	-15	-26	1	-66	-8	-82	-65	-43	-61	-69	-24	-33	-10	-25	-35	-74	-13	-83	-71	-75	-55	-23	-12	-29	-11	-34	-51	-53	-5	-21	-9	-72	-40	-48	-50	-43	-7	-87	-58	-54	-19	-70	-36.5	-59	-62	-27	2	-60	-57	-6	-31	-79	-56	-46	-4	-14	-88	-22	-85	-80	-1	-67	-77	-76	-18	-84	-3	-43	-81	-43	-68	-36.5	-38	-73	-86	-64	3
-9	-56	-88	-31	-20	-22	-24	3	-72	-82	-69	-34.5	-44	-38	-11	-74	-40	-8	-18	4	-60	-1	-77	-59	-51	-54	-63	-16	-25	-4	-17	-27	-67	-61	-79	-64	-68	-47	-15	-7	-21	-6	-26	-43	-45	-78	-12	-2	-65	-32	-39	-41	-34.5	0	-86	-19	-46	-50	-66	-28.5	-52	-55	-14	-84	-53	-49	1	-23	-75	-48	-37	-3	-80	-87	-13	-83	-57	-5	-62	-73	-71	-10	-81	-42	-34.5	-76	-34.5	5	-28.5	-30	-70	-85	-58	2
-11	-56	4	-30.5	-19	-21	-23	-1	1	-83	-70	-34.5	-42	-38	-4	-73	-39	-10	-17	3	-57	-5	-79	-59	-49	-52	-64	-16	-24	-7	-48	-26	-68	-61	-80	-65	-69	-45	-55	-9	-20	-8	-25	-41	-43	-78	-13	-6	-66	-32	-74	-40	-34.5	-3	5	-18	-44	-87	-67	-27.5	-50	-53	-15	-85	-51	-47	-2	-30.5	-75	-46	-37	2	-81	-88	-14	-84	-77	-60	-62	-22	-72	-12	-82	0	-34.5	-76	-34.5	-63	-27.5	-29	-71	-86	-58	-54
-23	-77	-82	-8	-83	-17	-85	-28	-27	-31	-14	-79	-36	-19	-88	-78	-22	-11	-56	-7	-50.5	-6	4	-74	3	-18	-70	-21	-60	-63	-2	-39	-10	-75	-25	-34	-62	-44	-40	-50.5	-15	-64	-54	-26	-81	-47	-69	-9	-5	-32	-41	-50.5	-45	-65	0	-80	-58	-46	-71	-37	-73	-29	-84	-61	-12	-86	-53	-55	-66	-30	-43	-76	-20	-42	-57	-13	-4	-35	-68	2	-1	-67	-24	-87	-33	-3	-16	1	-38	-59	-48	-50.5	5	-72
-21	-73	-78	-5	5	-15	-84	-24	-69	-27	-12	-74	-31	-18	-88	-76	-20	-81	-52	-4	-45	3	4	-71	2	-17	-3	-82	-56	-59	-51	-34	-8	-70	-23	-29	-58	-39	-35	-45	-13	-60	-49	-45	-77	-64	-66	-6	-7	-42	-36	-45	-40	-61	1	-75	-55	-41	-67	-32	-86	-25	-83	-57	-9	-85	-48	-50	-62	-26	-38	-72	-10	-37	-53	-11	-2	-30	-65	-79	0	-63	-22	-87	-28	-1	-14	-16	-33	-80	-54	-45	-19	-68
-22	-75	-78	-6	-82	-17	-84	-25	-72	-32	-14	-76	-28	-20	-88	3	-21	1	-31	-5	-48.5	5	4	-74	2	-19	-34	-81	-59	-62	-56	-35	-10	-73	-24	-29	-60	-40	-36	-48.5	-15	-64	-54	-48.5	-9	-63	-69	-7	-8	-45	-37	-48.5	-41	-53	0	-77	-58	-42	-68	-44	-86	-48.5	-83	-26	-11	-85	-52	-55	-65	-27	-39	-61	-12	-38	-57	-13	-4	-30	-2	-79	-1	-66	-23	-43	-87	-3	-16	-18	-33	-80	-70	-48.5	-71	-67
-77	-76	-34	-9	-32	-23	-80	-35	-59.5	-39	-19	-81	-29	-38	-47.5	-87	-79	-25	2	-85	-59.5	-86	-82	-78	-73	-75	-83	-88	-68	-42	-67	-44	-13	-14	-27	-36	-54	-50	-15	-59.5	-21	-69	-65	-59.5	-12	-31	-74	-10	-11	-55	-46	-59.5	-51	-64	0	-84	-59.5	-43	1	-53	-20	-59.5	-45	-40	-16	-59.5	-28	-66	3	-30	-49	-8	-17	-47.5	4	-18	-4	-37	-2	5	-1	-72	-26	-52	-33	-3	-22	-24	-41	-7	-5	-70	-71	-6
-79	-78	-33	-10	-31	-22	-82	-34	-57.5	-38	-19	-83	-28	-37	-45.5	-88	-81	-24	-1	-86	-57.5	-87	-84	-80	-76	-77	-85	-25	-66	-41	-65	-43	-14	-15	-27	-35	-52	-48	0	-57.5	-20	-70	-63	-57.5	-13	-30	-75	-12	-11	-53	-44	-57.5	-49	-62	-3	-69	-57.5	-42	-2	-51	3	-57.5	-67	-39	-16	-57.5	-68	-64	-73	-29	-47	-9	-17	-45.5	2	-18	-7	-36	-5	4	-4	-72	-26	-50	-32	-6	-21	-23	-40	-8	-74	-71	5	1
-79	-78	-35	-14	-33	-26	-82	-36	-58	-39	-23	-83	-6	-38	-88	-87	-80	-28	-1	-85	-58	-86	-84	-81	-76	-77	-12	-29	-67	-69	-66	-43	-18	-19	-31	-37	-52	-47	0	-58	-24	-72	-64	-58	-17	-51	-75	-16	-15	-53	-44	-58	-48	-63	-4	-71	-58	-42	-2	-50	-3	-58	-68	-40	-20	-58	-70	-65	-58	-32	-46	-13	-21	-45	1	-22	-10	-5	-8	4.5	-7	-73	-30	-49	-34	-9	-25	-27	-41	-11	-74	3	4.5	2
-79	-70	-4	-85	-76	-14	-58	-68	-37	-1	-66	-57	4	-67	-43	-74	-49	-52	-10	-5	-11	3	-88	-51	0	-45	-84	-6	1	-59	-38	-29	-65	-53	-81	-42	-69	-20	-71	-62	-32	-8	-35	-22	-63	-82	-15	-18	-64	-27	5	-19	-25	-75	-86	-34	-26	-30	-48	-61	-56	-16	-46	-39	-77	-78	-31	-33	-2	-87	-50	-83	-12	-44	-28	-55	-80	-3	-54	-73	-72	-13	2	-23	-24	-60	-36	-47	-21	-41	-40	-7	-9	-17
4	-14	-25	-5	-30	3	-2	-6	-24	-28	-17	-74	-53	-80	-39	-84	-67	-70	-88	-82	-68	-81	-77	-69	-83	-62	-65	-85	-26	-75	-34	-42	-46	-9	-15	-10	-57	-44	1	-31	-47	-58	-45	-38	-35	-50	-66	-60	-4	-43	-41	-59	-36	-86	-40	-79	-37	-21	-61	-56	-73	-51	-49	-32	-16	-87	-54	-52	-3	-19	-63	-78	-13	-29	-27	-12	-22	-71	5	-8	-20	-76	-18	-55	-23	-33	-7	2	-72	-48	-1	0	-11	-64
