-58	-9	-69	-65	-29	-4	-36.5	-36.5	-71	-48	7	-3	5	-6	-31	8	-14	4	-84	-25	-18	-70	6	-10	-53	-15	3	-17	-16	-63	-34	-49	-21	-44	-51	-8	-19	-81	-43	-62	-50	-12	-46	-68	-11	-78	-20	-26	-67	-28	-39	-23	-73	1	-33	-1	-79	-47	-74	-41	-60	-13	-45	-24	-36.5	-77	-42	-40	-52	-36.5	-54	-66	-5	-30	-55	-83	-76	-2	0	2	-56	-7	-80	-22	-32	-61	-27	-75	-72	-82	-59	-64	9	-57
1	8	-20	0	-55	-13	-66	-62	2	-36	-55	-12	-49	-79	-68	-10	-14	-84	-69	-1	-81	-3	6	-19	-71	-26	-78	-75	-34	-9	-31	-38	-57	-77	-18	-42	-58	-50	-24	7	-37	-64	-39	-44	-7	-46	-30	9	-5	-41	-52	-33	-82	5	-65	-2	-43	-63	4	-48	-6	-76	-45	-61	-72	-35	-32	-59	-83	-28	-53	-27	-17	-40	-4	3	-23	-16	-21	-73	-55	-74	-25	-47	-70	-11	-22	-67	-80	-60	-29	-51	-15	-8
-42	-52	-51	1	-26	-41	-65	-56	-54	-70	-12	-6	-32	-50	-79	-46	-9	-67	-81	-29	-43	-55	-14	-45	-10	-18	-1	-62	-78	-16	-37	8	-53	-60	-68	-64	-21.5	-35	-34	-3	-76	-29	-29	-31	-36	-15	-8	-39	-4	-80	-27	-75	-59	0	-74	-47	-25	-38	-61	-23	-44	-69	-20	-21.5	2	-13	-63	-71	7	3	-33	-17	-7	9	-19	-72	-84	-58	-77	6	5	-11	-48	-2	4	-5	-66	-83	-57	-24	-40	-82	-49	-73
-22	-66	-65	-11	-43	-47.5	-75	-69	-55	-10	-29	-20	-51	-64	-83	-59	-24	-76	-84	-47.5	-58	-68	-31	-12	5	-34	-15	-56	-8	-44	-33	0	-67	-73	-77	-25	-37.5	-54	-53	-17	-82	-47.5	-47.5	-50	-14	-32	-23	4	-18	2	-45	-81	-72	-13	8	-60	-42	-40	-2	-39	-26	-78	-36	-37.5	-3	-30	-74	-6	6	-27	-52	-9	-21	8	-35	-79	-4	-71	3	-61	-7	-28	-62	-16	-57	-19	8	-1	-70	-41	-5	1	-63	-80
-19	-67	-66	-8	-45	-49.5	-76	-71	-11	-7	-30	-17	-53	-65	-82	-61	-22	-23	-83	-49.5	-60	-69	-33	-9	6	-36	-13	-58	-5	-46	-35	0	-68	-75	-77	-24	-39.5	-56	-55	-14	-80	-49.5	-49.5	-52	-12	-34	-21	2	-15	1	-47	-81	-74	-10	-29	-62	-44	-42	-1	-41	-25	-28	-38	-39.5	-20	-32	-31	-3	7	-26	-54	-6	-18	9	-37	-78	-2	-73	3	-70	-4	-27	-63	4	-59	-16	5	8	-72	-43	-57	-84	-64	-79
-63	-70	-69	-10	-47	-51.5	-78	-73	-59	-8	-32	-20	-55	-12	-83	-65	-25	-27	-84	-51.5	-64	-72	-35	-21	-3	-38	-14	-60	-40	-48	-37	5	-71	-77	-79	-26	-42.5	-58	-57	-16	0	-51.5	-51.5	-54	-13	-36	-24	-1	-17	4	-49	-82	-76	-11	7	-66	-46	-9	-15	-44	-28	-29	-41	-42.5	-23	-34	-33	-5	8.5	-30	-56	-81	-22	8.5	-39	-80	-4	-75	3	-6	-7	-31	-67	-19	-62	-18	6	-2	-74	-45	-61	1	-68	2
-80	-71	-70	-14	-49	-53.5	-79	-74	-61	-12	-34	-23	-57	-16	-83	-66	-27	-29	-84	-53.5	-65	-73	-37	-5	-6	-40	-18	-62	-42	-50	-39	4	-72	-78	8.5	-28	-44.5	-60	-59	-20	-1	-53.5	-53.5	-56	-17	-38	-26	-2	-21	2	-51	-82	-77	-15	7	-67	-48	-13	-19	-46	-30	-31	-43	-44.5	-25	-36	-35	-8	8.5	-32	-58	-11	-24	6	-41	-81	-7	-76	1	-9	-10	-33	-68	-3	-64	-22	5	-4	-75	-47	-63	3	-69	0
-41	-22	-49	-23	-66	-70.5	-83	-8	-78	-21	-50	-36	-18	-81	-11	-31	-39	-45	-5	-70.5	-29	-6	-9	-42	-7	-57	-24	-10	-53	-67	-76	7	-13	-34	-47	-43	-60.5	-77	-80	-30	-3	-70.5	-70.5	-74	-63	-54	-38	-19	-33	6	-68	-17	-73	-25	-15	-2	-65	-79	8	-62	-16	-48	-59	-60.5	-37	-52	-51	2	-4	-84	-75	-58	-27	-14	-20	5	3	-26	9	-1	-12	-46	-82	-55	-44	-32	0	-28	-56	-64	-35	1	-40	4
-43	-24	-50	-26	-65	-69.5	-83	-12	-78	-23	-51	-37	-20	-81	-15	-39	-41	-46	-8	-69.5	-31	-9	-11	-44	-10	-57	-25	-13	-54	-66	-76	7	-14	-36	-48	-45	-60.5	-77	-5	-32	-4	-69.5	-69.5	-73	-62	-74	-40	-21	-34	6	-67	-19	-72	-27	-6	-3	-64	-79	8	-80	-18	-49	-59	-60.5	-38	-53	-52	1	-7	-84	-75	-58	-29	-17	-22	5	2	-28	9	-2	-16	-47	-82	-55	3	-33	-1	-30	-56	-63	-35	0	-42	4
-83	-30	-52	-4	-66	-71.5	-29	-74.5	-79	-28	-21	-42	-24	-82	-18	-48	-36	-84	-10	-71.5	-38	-11	-13	-46	-12	-53	-31	-14	-56	-68	-33	5	-17	-41	-50	-47	-62.5	-71.5	2	-37	-6	-58	-71.5	-76	-64	-77	-44	-26	-40	4	-69	-23	-74.5	-32	-16	-5	-67	-80	6	-81	-22	-51	-61	-62.5	-43	-57	-55	0	-8	-54	-78	-25	-35	-20	-27	3	1	-34	8	-3	-19	-49	7	-59	-7	-39	-2	9	-60	-65	-15	-1	-45	-9
-84	-16	-53	-7	-67	-72	-30	-83	-78	-28	-22	-42	-25	-81	-10	-48	-32	-51	-13	-37	-39	-2	-15	-46	-14	-54	-29	-17	-57	-69	-34	4	-19	-33	-50	-47	-63.5	-72	0	-38	-9	-59	-72	-75	-65	-76	-44	2	-41	3	-70	-24	-74	-31	-4	-8	-68	-79	7	-80	-23	-52	-62	-63.5	-43	-58	-56	-3	-11	-55	-77	-26	-36	-21	-27	9	-1	-35	8	6	-20	-49	5	-60	-82	-40	-6	1	-61	-66	-18	-5	-45	-12
-83	-16	-71.5	-5	-66	-71.5	-30	-56.5	-78	-28	-22	-42	-25	-81	-9	-48	-32	-49	-12	-37	-39	-14	-15	-46	-13	-52	-29	-17	-55	-68	-34	5	-19	-33	-84	-47	-62.5	-71.5	1	-38	-8	-58	-71.5	-75	-64	-76	-44	3	-41	4	-69	-24	-74	-31	-2	-7	-67	-79	7	-80	-23	-51	-61	-62.5	-43	-56.5	-54	-1	-10	-53	-77	-26	-36	-21	-27	9	0	-35	8	2	-20	-50	-6	-59	-82	-40	-4	6	-60	-65	-18	-3	-45	-11
9	-21	-75.5	-8	-70	-75.5	-33	-60.5	-82	-31	-27	-47	0	-38	-9	-53	-37	-34	-16	-43	-18	-17	-20	-51	-19	-56	-32	-22	-59	-72	-40	5	-24	-39	-54	-52	-66.5	-75.5	-1	-44	-11	-62	-75.5	-79	-68	-80	-49	6	-45	3	-73	-14	-78	-35	-5	-10	-71	-84	7	-65	-28	-55	-83	-66.5	-48	-60.5	-58	-3	-13	-57	-81	-29	-7	-26	-30	2	-2	-41	8	4	-25	-42	-36	-63	-12	-46	-4	1	-64	-69	-23	-6	-50	-15
1	-22	-75.5	-10	-70	-75.5	-35	-60.5	-82	-32	-27	-47	-1	-38	-11	-53	-33	-37	-16	-42	-43	-4	-21	-51	-17	-56	-34	-23	-59	-73	-40	4	-24	-39	-54	-52	-66.5	-75.5	-2	-44	-13	-62	-75.5	-79	-68	-80	-49	6	-45	2	-72	-29	-78	-36	-7	-12	-71	-84	5	-65	-28	-55	-83	-66.5	-48	-60.5	-58	-5	-14	-57	-81	-30	-9	-26	-31	9	-3	7	8	3	-25	-41	-20	-63	-19	-46	-6	0	-64	-69	-18	-8	-50	-15
4	-22	-74.5	-11	-69	-74.5	-34	2	-81	-32	-27	-47	-10	-38	-6	-35	-33	-37	-18	-41	-43	-4	-21	-51	-19	-52	-31	-23	-58	-72	-40	1	-25	-39	-54	-53	-65.5	-74.5	-2	-44	-13	-62	-74.5	-78	-67	-79	-50	7	-45	0	-71	-29	-77	-36	-14	-12	-70	-82	3	-64	-28	-55	-60	-65.5	-48	-59	-57	-5	-15	-56	-80	-30	-9	-24	-17	9	-3	5	6	8	-26	-42	-84	-61	-83	-46	-7	-1	-63	-68	-20	-8	-49	-16
9	-23	-58	-12	-72	-76	-36	-7	-66	-34	-28	-49	-11	-37	-5	-35	-33	-20	-9	-42	-45	-3	-22	-52	-21	-53	-18	-24	-61	-84	-40	4	-27	-39	-57	-55	-68.5	-76	-1	-46	-14	-82	-76	-79	-70	-80	-51	7	-47	3	-74	-30	-78	-38	-15	-13	-73	-83	5	-67	-29	-56	-63	-68.5	-44	-62	-60	-4	-16	-59	-81	-31	-10	-25	-54	8	-2	-43	6	2	-26	-41	-19	-64	1	-48	-6	0	-65	-71	-32	-8	-50	-17
9	-43	-35	-9	-67	-70	-32	-7	-61	-28	-22	-44	-30	-80	2	-13	-31	-81	-6	-38	-40	-16	-15	-48	-14	-49	-23	-17	-56	-78	-34	4	-21	-36	-53	-51	-63.5	-70	0	-41	-10	-75	-70	-73	-65	-60	-46	8	-18	3	-76	-24	-72	-33	-29	-8	-68	-77	5	-62	-27	-52	-58	-63.5	-39	-57	-55	-2	-11	-54	-74	-25	-5	-19	-50	7	-1	-82	6	1	-20	-37	-84	-79	-83	-42	-3	-45	-59	-66	-26	-4	-47	-12
-46.5	-4	-80	-77	-33	-74	-12	-50	-55	-84	4	5	1	3	9	-11	-8	7	-38	-41	-23	6	-3	-13	-6	-19	8	-82	-44	-54	-30	-40	2	-22	-76	-78	-70	-65	-25	-57	-21	-17	-61	-63	-7	-35.5	-64	-1	-79	-60	-48	-52.5	-73	-34	0	-69	-56	-31	-5	-42	-15	-72	-51	-52.5	-71	-62	-43	-45	-58	-29	-59	-16	-46.5	-37	-66	-18	-83	-14	-68	-2	-20	-26	-32	-67	-24	-10	-49	-27	-35.5	-39	-81	-75	-28	-9
-38	-68	7	-77	-24	-69	1	-42	-10	-43	-8	-76	-47	9	-32	-59	-71	-84	-28	-19	-7	-1	5	3	-62	-12	4	-14	-35	-73	-38	-30	-31	-6	-75	-72	-15	-56	-60	-54	-4	0	-52	-46	-78	-57	-55	-64	-80	-50	-40	-44.5	-66	-25	-53	-79	-48	-21	-67	-33	-9	-63	-51	-44.5	-65	-83	-34	-36	-49	-18	-20	-70	-38	-27	-22	-2	-82	-5	-61	6	-3	-11	-23	-58	-16	2	-41	-13	-26	-29	-81	-74	-17	8
-36.5	-65	5	-77	-24	-64	0	-41	-9	-15	-7	-74	-46	-78	-55	-69	-70	-84	-29	4	-6	-80	-81	8	-18	-11	3	-13	-42	-71	-14	-31	-51	-5	-73	-67	-57	-54	-35	-52	-4	-1	-49	-45	-75	-19	-53	-60	-76	-40	-38	-43.5	-62	-25	-50	2	-47	-21	-63	-20	-8	-59	-28	-43.5	-61	-83	-33	-34	-48	-17	-32	-66	-36.5	-27	-22	-2	-82	9	-58	7	-3	-10	-23	-56	-16	1	-39	-12	-26	-30	-79	-72	-68	6
-38.5	-68	3	-79	-27	7	-1	-43	-11	-17	-9	-76	-48	-80	-58	-70	-71	-72	-32	-21	-8	-61	-82	6	-20	-13	2	-15	-44	-73	-16	-34	-54	-7	-75	-2	-60	-57	-37	-55	-6	-3	-52	-47	-78	-22	-56	-64	-77	-42	-40	-45.5	-66	-28	-53	1	-49	-24	-67	-23	-10	-63	-31	-45.5	-65	-84	-35	-36	-50	-19	-51	-69	-38.5	-30	-25	-4	-83	8	-62	5	-5	-12	-26	-59	-18	0	-41	-14	-29	-33	-81	-74	9	4
-30	-54	-73	-71	-17	-9	-81	-32	-7	8	-52	-65	-47	-72	9	-68	-61	-79	-22	6	-5	-75	-84	-62	-48	-14	3	-77	-33	-66	-8	-23	-41	-10	-64	-69	-53	-45	-27	-43	-4	1	-19	-50	-46	-12	-44	-58	-70	-49	-39	-34.5	-60	-18	-31	0	-36	-15	-59	-13	-67	-42	-20	-34.5	-55	-82	-24	-28	-37	-11	-29	-63	4	-26	-83	-1	-80	-56	-57	5	-3	-6	-16	-51	-78	2	-38	-25	-40	-21	-74	-76	-2	7
-72	-70	-21	-30	-23	-12	-73	-55	-81	-32	-80	-37	-52	-67	-48	-10	-46	3	-84	-27	-71	-4	-82	-61	-68	4	-15	-20	6	-8	-25	-40	-47	-37	-18	-78	5	-57	-60	-11	-39	-9	-26	-49	-53	-33	-19	-7	-79	-31	-41	-45	0	-2	-51	-76	-54	-35	-6	-34	8	-64	-22	-43	-63	-42	1	-56	-1	-59	-44	-83	-14	7	-24	-69	-5	-66	9	-65	-3	-16	-74	-62	-50	-58	-37	-75	-28	-29	-17	-77	2	-13
-3	-71	-77	-40	-28	-30	-33	2	4	-22	-16	-44	-54	-49	-17	-15	-50	-82	-25	-31	-74	-6	6	-61	-44	-26	-76	-24	-34	-10	-19	-36	3	-44	8	-18	-60	-57	-23	-12	-29	-11	-35	-53	-55	-63	-20	-9	-7	-41	-47	-51	-80	-5	7	-62	-56	1	-8	-37.5	-65	-67	-27	-69	-66	-59	-2	-32	-81	-58	-48	0	-13	-83	-21	5	-1	-68	-75	-52	9	-4	-73	-70	-44	-64	-44	-78	-37.5	-39	-79	-84	-72	-14
-14	-76	-81	-50	-38	-40	-43	-8	-1	-33	-26	-54	-63	-59	-27	-10	-60	-84	-35	-41	-79	-17	4	-69	-54	-36	-80	-83	-44	-21	-29	-46	2	-24	3	-28	-18	-66	-34	-23	-39	-22	-45	-62	-64	-5	-31	-20	-12	-51	-57	-61	-54	-16	7.5	-70	-65	-4	-19	-47.5	-71	-73	-37	-9	-72	-68	-13	-42	7.5	-67	-58	-30	-25	7.5	-32	0	-11	-75	7.5	1	5	-15	-78	-74	-54	-6	-54	-2	-47.5	-49	-82	-3	-77	-7
-14	-74	-80	-47	-35	-37	-40	-8	1	-31	-2	-51	-60	-56	-26	-10	-57	-83	-33	-38	-77	-17	3	-66	-51	-70	-79	-82	-41	-21	-28	-43	6	-24	8.5	-27	-18	-63	-32	-23	-36	-22	-42	-59	-61	-7	-29	-20	-78	-48	-54	-58	-51	-16	-84	-67	-62	-1	-19	-44.5	-68	-71	-34	-9	-69	-65	-13	-39	-12	-64	-55	-3	-25	8.5	-30	5	-11	-73	2	4	7	-15	-76	-72	-51	-4	-51	0	-44.5	-46	-81	-5	-75	-6
-2	-60	0	-33	-20	-22	-26	5	-69	8	3	-37	-47	-42.5	-13	2	-44	-77	-18	-23	-63	-4	-76	-24	-37	-57	-66	-75	-27	-6	-17	-29	-70	-10	-78	-67	-42.5	-50	-16	-9	-21	-8	-28	-46	-48	6	-14	-5	-7	-34	-40	-45	-37	-3	-83	-53	-49	-81	-71	-30.5	-55	-58	-19	4	-56	-52	-1	-25	-74	-51	-41	-65	-11	-84	-15	-80	1	-61	-64	-73	-72	-12	-79	-59	-37	-54	-37	9	-30.5	-32	-68	-82	-62	7
-6	-63	-4	-37	-25	-27	-30	1	-2	5	-15	-41	-51	-45.5	-17	-74	-48	-14	-22	7	-65	6	-77	-28	-41	-60	-68	-76	-31	-9	-21	-33	-71	-12	-78	-69	-45.5	-54	-20	-11	-26	-10	-32	-50	-52	0	-18	-8	-67	-38	-47	-49	-41	-7	-83	-57	-53	-80	-24	-34.5	-58	-61	-23	-1	-59	-56	-5	-29	9	-55	-44	4	-13	-84	-19	-79	-3	2	-66	-73	-72	-16	-82	-62	-41	-75	-41	8	-34.5	-36	-70	-81	-64	3
-12	-59	9	-35	-24	-26	-28	2	4	8	-13	-39	-48	-43	-16	-74	-45	-11	-22	5	-62	-4	-78	-61	-39	-57	-65	-20	-29	-6	-21	-31	-70	-9	-79	-67	-71	-51	-19	-8	-25	-7	-30	-47	-49	-1	-17	-5	-68	-36	-44	-46	-39	-3	-83	-54	-50	-15	-66	-32.5	-55	-58	-23	6	-56	-53	-2	-27	-75	-52	-42	0	-10	-84	-18	-81	-76	3	-63	-73	-72	-14	-80	1	-39	-77	-39	-64	-32.5	-34	-69	-82	-60	7
-5	-52	-84	-27	-16	-18	-20	7	-68	-78	-65	-30.5	-40	-34	-7	-70	-36	-4	-14	8	-56	3	-73	-55	-47	-50	-59	-12	-21	0	-13	-23	-63	-57	-75	-60	-64	-43	-11	-3	-17	-2	-22	-39	-41	-74	-8	2	-61	-28	-35	-37	-30.5	4	-82	-15	-42	-46	-62	-24.5	-48	-51	-10	-80	-49	-45	5	-19	-71	-44	-33	1	-76	-83	-9	-79	-53	-1	-58	-69	-67	-6	-77	-38	-30.5	-72	-30.5	9	-24.5	-26	-66	-81	-54	6
-7	-52	8	-26.5	-15	-17	-19	3	5	-79	-66	-30.5	-38	-34	0	-69	-35	-6	-13	7	-53	-1	-75	-55	-45	-48	-60	-12	-20	-3	-44	-22	-64	-57	-76	-61	-65	-41	-51	-5	-16	-4	-21	-37	-39	-74	-9	-2	-62	-28	-70	-36	-30.5	1	9	-14	-40	-83	-63	-23.5	-46	-49	-11	-81	-47	-43	2	-26.5	-71	-42	-33	6	-77	-84	-10	-80	-73	-56	-58	-18	-68	-8	-78	4	-30.5	-72	-30.5	-59	-23.5	-25	-67	-82	-54	-50
-19	-73	-78	-4	-79	-13	-81	-24	-23	-27	-10	-75	-32	-15	-84	-74	-18	-7	-52	-3	-46.5	-2	8	-70	7	-14	-66	-17	-56	-59	2	-35	-6	-71	-21	-30	-58	-40	-36	-46.5	-11	-60	-50	-22	-77	-43	-65	-5	-1	-28	-37	-46.5	-41	-61	4	-76	-54	-42	-67	-33	-69	-25	-80	-57	-8	-82	-49	-51	-62	-26	-39	-72	-16	-38	-53	-9	0	-31	-64	6	3	-63	-20	-83	-29	1	-12	5	-34	-55	-44	-46.5	9	-68
-17	-69	-74	-1	9	-11	-80	-20	-65	-23	-8	-70	-27	-14	-84	-72	-16	-77	-48	0	-41	7	8	-67	6	-13	1	-78	-52	-55	-47	-30	-4	-66	-19	-25	-54	-35	-31	-41	-9	-56	-45	-41	-73	-60	-62	-2	-3	-38	-32	-41	-36	-57	5	-71	-51	-37	-63	-28	-82	-21	-79	-53	-5	-81	-44	-46	-58	-22	-34	-68	-6	-33	-49	-7	2	-26	-61	-75	4	-59	-18	-83	-24	3	-10	-12	-29	-76	-50	-41	-15	-64
-18	-71	-74	-2	-78	-13	-80	-21	-68	-28	-10	-72	-24	-16	-84	7	-17	5	-27	-1	-44.5	9	8	-70	6	-15	-30	-77	-55	-58	-52	-31	-6	-69	-20	-25	-56	-36	-32	-44.5	-11	-60	-50	-44.5	-5	-59	-65	-3	-4	-41	-33	-44.5	-37	-49	4	-73	-54	-38	-64	-40	-82	-44.5	-79	-22	-7	-81	-48	-51	-61	-23	-35	-57	-8	-34	-53	-9	0	-26	2	-75	3	-62	-19	-39	-83	1	-12	-14	-29	-76	-66	-44.5	-67	-63
-73	-72	-30	-5	-28	-19	-76	-31	-55.5	-35	-15	-77	-25	-34	-43.5	-83	-75	-21	6	-81	-55.5	-82	-78	-74	-69	-71	-79	-84	-64	-38	-63	-40	-9	-10	-23	-32	-50	-46	-11	-55.5	-17	-65	-61	-55.5	-8	-27	-70	-6	-7	-51	-42	-55.5	-47	-60	4	-80	-55.5	-39	5	-49	-16	-55.5	-41	-36	-12	-55.5	-24	-62	7	-26	-45	-4	-13	-43.5	8	-14	0	-33	2	9	3	-68	-22	-48	-29	1	-18	-20	-37	-3	-1	-66	-67	-2
-75	-74	-29	-6	-27	-18	-78	-30	-53.5	-34	-15	-79	-24	-33	-41.5	-84	-77	-20	3	-82	-53.5	-83	-80	-76	-72	-73	-81	-21	-62	-37	-61	-39	-10	-11	-23	-31	-48	-44	4	-53.5	-16	-66	-59	-53.5	-9	-26	-71	-8	-7	-49	-40	-53.5	-45	-58	1	-65	-53.5	-38	2	-47	7	-53.5	-63	-35	-12	-53.5	-64	-60	-69	-25	-43	-5	-13	-41.5	6	-14	-3	-32	-1	8	0	-68	-22	-46	-28	-2	-17	-19	-36	-4	-70	-67	9	5
-75	-74	-31	-10	-29	-22	-78	-32	-54	-35	-19	-79	-2	-34	-84	-83	-76	-24	3	-81	-54	-82	-80	-77	-72	-73	-8	-25	-63	-65	-62	-39	-14	-15	-27	-33	-48	-43	4	-54	-20	-68	-60	-54	-13	-47	-71	-12	-11	-49	-40	-54	-44	-59	0	-67	-54	-38	2	-46	1	-54	-64	-36	-16	-54	-66	-61	-54	-28	-42	-9	-17	-41	5	-18	-6	-1	-4	8.5	-3	-69	-26	-45	-30	-5	-21	-23	-37	-7	-70	7	8.5	6
-75	-66	0	-81	-72	-10	-54	-64	-33	3	-62	-53	8	-63	-39	-70	-45	-48	-6	-1	-7	7	-84	-47	4	-41	-80	-2	5	-55	-34	-25	-61	-49	-77	-38	-65	-16	-67	-58	-28	-4	-31	-18	-59	-78	-11	-14	-60	-23	9	-15	-21	-71	-82	-30	-22	-26	-44	-57	-52	-12	-42	-35	-73	-74	-27	-29	2	-83	-46	-79	-8	-40	-24	-51	-76	1	-50	-69	-68	-9	6	-19	-20	-56	-32	-43	-17	-37	-36	-3	-5	-13
8	-10	-21	-1	-26	7	2	-2	-20	-24	-13	-70	-49	-76	-35	-80	-63	-66	-84	-78	-64	-77	-73	-65	-79	-58	-61	-81	-22	-71	-30	-38	-42	-5	-11	-6	-53	-40	5	-27	-43	-54	-41	-34	-31	-46	-62	-56	0	-39	-37	-55	-32	-82	-36	-75	-33	-17	-57	-52	-69	-47	-45	-28	-12	-83	-50	-48	1	-15	-59	-74	-9	-25	-23	-8	-18	-67	9	-4	-16	-72	-14	-51	-19	-29	-3	6	-68	-44	3	4	-7	-60
-69	-66	-75	-73	-25	-67	-7	-12	-48	-11	-6	-70	-49	-60	-84	-71	-3	4	1	-80	-79	2	-76	-64	-78	-58	-61	-57	-31	-26	-19	-20	-42	8	-32.5	-9	-55	-47	-22	-72	-38	-10	-27	-36	-4	-14	-18	-5	-74	-44	6	-34	-32.5	-83	-51	-54	-39	-16	-77	-15	3	-53	-29	-35	-63	-40	-24	-30	-21	-52	-28	-8	5	-37	-1	-68	-46	9	-50	-41	-81	-56	-59	0	-2	-43	-17	-65	-82	-23	-13	-62	7	-45
